Assembly, pident, qcovs, Qval,Strain,Size (Mb),WGS,Scaffolds,Genes,Proteins
GCA_001202095.1,0,10,10,USFL120,2.87909,CSFQ01,53,3033,2891
GCA_001202175.1,0,10,10,USFL295,2.88033,CSED01,30,3026,2902
GCA_001202395.1,1,11,12,USFL208,2.84434,CSJY01,40,2967,2829
GCA_001202535.1,0,10,10,USFL175,2.8843,CSEP01,49,3025,2892
GCA_001203135.1,0,10,10,USFL028,2.90829,CSEQ01,52,3073,2943
GCA_001203175.1,5,14,19,USFL118,2.73951,CSGM01,33,2828,2713
GCA_001203255.1,0,10,10,USFL153,2.87444,CSDT01,30,3018,2894
GCA_001203315.1,0,10,10,USFL009,2.88006,CSEK01,48,3027,2891
GCA_001203535.1,0,10,10,USFL199,2.86074,CSHF01,31,3000,2878
GCA_001203675.1,0,10,10,USFL010,2.90402,CSDD01,55,3077,2944
GCA_001203695.1,0,10,10,USFL008,2.86632,CSCM01,32,2999,2870
GCA_001203755.1,0,10,10,FL375,2.92152,CSFZ01,23,3088,2957
GCA_001203795.1,0,10,10,USFL035,2.87889,CSFD01,59,3031,2895
GCA_001203835.1,0,11,11,USFL332,2.87998,CSIE01,34,3026,2896
GCA_001203915.1,5,13,18,USFL143,2.83143,CSGZ01,44,2967,2847
GCA_001204095.1,7,14,21,USFL050,2.77998,CSJZ01,38,2905,2782
GCA_001204115.1,0,10,10,USFL331,2.91164,CSJV01,35,3061,2930
GCA_001204195.1,0,10,10,USFL239,2.92036,CSBX01,37,3085,2958
GCA_001204255.1,0,10,10,USFL164,2.86377,CSFE01,38,2996,2868
GCA_001204295.1,0,10,10,USFL209,2.87964,CSBP01,31,3020,2890
GCA_001204415.1,0,10,10,USFL351,2.85653,CSID01,26,2999,2875
GCA_001204475.1,0,10,10,USFL238,2.87519,CSEZ01,26,3020,2890
GCA_001204755.1,0,10,10,USFL023,2.88003,CSDS01,39,3023,2895
GCA_001204875.1,5,13,18,USFL264,2.76016,CSBN01,25,2880,2758
GCA_001204975.1,0,10,10,USFL085,2.88009,CSGH01,50,3027,2892
GCA_001204995.1,0,10,10,USFL248,2.9322,CSFF01,27,3097,2973
GCA_001205035.1,16,12,28,BSAR208,2.8281,CSRC01,59,2920,2769
GCA_001205075.1,0,10,10,USFL172,2.8836,CSDU01,49,3027,2900
GCA_001205135.1,0,10,10,USFL303,2.92035,CSDL01,32,3085,2955
GCA_001205195.1,0,10,10,USFL070,2.87935,CSJK01,54,3027,2895
GCA_001205395.1,0,10,10,USFL186,2.92267,CSIX01,36,3087,2953
GCA_001205435.1,14,13,27,BSAR734,2.77898,CSQJ01,130,2869,2722
GCA_001205495.1,0,11,11,USFL074,2.88961,CSGV01,78,3034,2894
GCA_001205535.1,0,10,10,USFL249,2.93329,CSHZ01,29,3099,2976
GCA_001205895.1,0,10,10,USFL289,2.93446,CSDK01,48,3115,2973
GCA_001206095.1,0,10,10,USFL211,2.88133,CSCY01,38,3028,2895
GCA_001206115.1,2,13,15,USFL101,2.82784,CSDA01,26,2956,2840
GCA_001206195.1,0,10,10,USFL144,2.87947,CSEO01,60,3028,2893
GCA_001206215.1,0,10,10,USFL191,2.92049,CSBW01,35,3089,2956
GCA_001206275.1,4,12,16,USFL308,2.77483,CSIK01,28,2893,2772
GCA_001206695.1,14,12,26,BSAR739,2.80713,CSQH01,45,2923,2762
GCA_001206735.1,0,11,11,USFL268,2.87267,CSHS01,30,3017,2891
GCA_001206755.1,0,10,10,USFL019,2.92268,CSBC01,66,3102,2956
GCA_001206795.1,2,12,14,USFL078,2.83394,CSFL01,36,2964,2846
GCA_001206875.1,0,10,10,USFL150,2.9502,CSDC01,50,3122,2997
GCA_001206995.1,0,10,10,USFL212,2.91272,CSJC01,41,3057,2931
GCA_001207235.1,0,10,10,USFL333,2.88094,CSES01,31,3024,2896
GCA_001207315.1,1,10,11,FL395,2.87463,CSJD01,32,3024,2895
GCA_001207395.1,0,10,10,USFL293,2.90765,CSHK01,31,3047,2921
GCA_001207415.1,0,10,10,USFL006,2.92285,CSBA01,61,3100,2959
GCA_001207435.1,14,11,25,BSAR169_2,2.81873,CSRN01,51,2909,2766
GCA_001207455.1,0,10,10,USFL286,2.87791,CSGK01,29,3016,2885
GCA_001207595.1,1,11,12,USFL141,2.87604,CSGR01,34,3021,2901
GCA_001207845.1,0,10,10,USFL131,2.8702,CSIP01,40,3014,2881
GCA_001208245.1,14,11,25,BSAR872,2.78832,CSOG01,60,2873,2746
GCA_001208345.1,1,11,12,USFL040,2.81164,CSEX01,29,2942,2828
GCA_001208385.1,0,10,10,USFL148,2.90688,CSCO01,48,3073,2939
GCA_001208405.1,0,10,10,USFL165,2.96325,CSEH01,60,3144,2997
GCA_001208445.1,0,10,10,USFL282,2.91584,CSGB01,34,3073,2944
GCA_001208645.1,11,12,23,BSAR112,2.76261,CSBE01,13,2827,2668
GCA_001208665.1,14,11,25,BSAR193_2,2.80747,CSPH01,52,2892,2744
GCA_001208745.1,0,10,10,USFL269,2.88056,CSCS01,27,3028,2904
GCA_001208825.1,0,11,11,FL361,2.88698,CSFO01,28,3034,2901
GCA_001208925.1,0,10,10,FL374,2.92161,CSDR01,28,3090,2957
GCA_001208945.1,0,10,10,USFL342,2.87948,CSFP01,32,3024,2897
GCA_001208965.1,0,10,10,USFL230,2.918,CSGO01,38,3080,2957
GCA_001208985.1,0,10,10,USFL272,2.9694,CSCF01,39,3141,3007
GCA_001209005.1,0,10,10,USFL225,2.92418,CSFJ01,39,3094,2964
GCA_001209085.1,11,12,23,BSAR111_2,2.75011,CSBB01,12,2822,2660
GCA_001209125.1,0,10,10,USFL121,2.87963,CSDM01,55,3033,2893
GCA_001209165.1,0,10,10,USFL136,2.88024,CSIN01,28,3019,2895
GCA_001209185.1,0,10,10,USFL081,2.92329,CSGP01,53,3103,2964
GCA_001209205.1,0,10,10,USFL030,2.87844,CSGT01,52,3028,2896
GCA_001209265.1,0,10,10,USFL188,2.88105,CSIF01,35,3027,2901
GCA_001209345.1,0,10,10,USFL041,2.87635,CSGN01,33,3018,2893
GCA_001209365.1,14,11,25,BSAR203,2.77731,CSSQ01,36,2868,2726
GCA_001209425.1,15,11,26,BSAR486,2.80468,CSQK01,38,2893,2746
GCA_001209545.1,0,10,10,USFL320,2.88115,CSER01,30,3027,2902
GCA_001209565.1,0,10,10,USFL328,2.93351,CSCT01,31,3102,2973
GCA_001209605.1,0,10,10,USFL344,2.88038,CSEB01,32,3020,2892
GCA_001209625.1,0,10,10,USFL304,2.88042,CSFI01,34,3028,2901
GCA_001209685.1,16,11,27,BSAR729,2.78844,CSMU01,54,2900,2732
GCA_001209725.1,0,10,10,USFL240,2.92228,CSHN01,37,3088,2957
GCA_001209745.1,0,10,10,USFL195,2.88054,CSIH01,35,3029,2898
GCA_001209765.1,4,12,16,USFL235,2.81631,CSBQ01,25,2957,2845
GCA_001209885.1,0,10,10,USFL259,2.87909,CSFC01,31,3022,2893
GCA_001209925.1,0,10,10,USFL250,2.92637,CSDV01,34,3094,2966
GCA_001210205.1,0,10,10,FL394,2.88272,CSDW01,44,3037,2897
GCA_001210225.1,0,10,10,USFL020,2.8527,CSDJ01,36,2994,2870
GCA_001210265.1,0,10,10,USFL160,2.84556,CSGS01,35,2983,2864
GCA_001210285.1,0,10,10,USFL206,2.92271,CSBH01,32,3090,2957
GCA_001210325.1,0,10,10,USFL100,2.9493,CSHH01,37,3118,2996
GCA_001210425.1,0,10,10,USFL109,2.92577,CSHR01,43,3095,2961
GCA_001210565.1,5,13,18,USFL049,2.77638,CSIZ01,26,2917,2772
GCA_001210625.1,4,12,16,USFL260,2.77498,CSBV01,25,2884,2766
GCA_001210785.1,0,10,10,USFL243,2.92315,CSIR01,33,3089,2961
GCA_001210805.1,15,12,27,BSAR183_2,2.78795,CSNT01,40,2860,2720
GCA_001210845.1,0,10,10,USFL152,2.86495,CSIC01,37,3005,2877
GCA_001210885.1,0,10,10,USFL280,2.92309,CSEN01,36,3088,2958
GCA_001210925.1,15,11,26,BSAR870,2.77116,CSLT01,52,2874,2707
GCA_001210945.1,3,13,16,USFL073,2.90428,CSIS01,67,3108,2957
GCA_001210985.1,3,13,16,USFL072,2.90318,CSAZ01,65,3100,2956
GCA_001211045.1,1,10,11,USFL112,2.83928,CSGG01,28,2980,2868
GCA_001211085.1,0,10,10,USFL089,2.85537,CSJS01,37,2996,2874
GCA_001211185.1,0,10,10,USFL330,2.86345,CSDF01,26,2997,2878
GCA_001211265.1,0,10,10,USFL271,2.9238,CSIY01,29,3088,2958
GCA_001211325.1,0,10,10,USFL031,2.88007,CSEC01,53,3025,2893
GCA_001211485.1,0,11,11,USFL097,2.87875,CSHM01,53,3032,2896
GCA_001211525.1,0,10,10,USFL213,2.92931,CSFK01,44,3099,2963
GCA_001211665.1,1,10,11,USFL066,2.85164,CSJA01,45,2999,2873
GCA_001211685.1,1,11,12,USFL125,2.84108,CSJO01,21,2975,2851
GCA_001211745.1,0,10,10,USFL185,2.87868,CSBU01,33,3017,2893
GCA_001211825.1,0,10,10,USFL133,2.87583,CSEU01,37,3017,2893
GCA_001211885.1,1,10,11,FL373,2.92084,CSGY01,28,3088,2957
GCA_001211925.1,0,10,10,USFL305,2.8802,CSJW01,31,3028,2903
GCA_001211965.1,1,10,11,USFL058,2.88619,CSJH01,30,3047,2922
GCA_001212005.1,1,11,12,USFL245,2.85024,CSDN01,30,2993,2869
GCA_001212085.1,0,10,10,USFL200,2.86656,CSDO01,37,3010,2877
GCA_001212145.1,0,10,10,USFL092,2.87531,CSIA01,35,3015,2888
GCA_001212225.1,0,10,10,FL372,2.874,CSJQ01,27,3023,2893
GCA_001212245.1,0,10,10,USFL231,2.92583,CSJB01,31,3087,2961
GCA_001212305.1,0,10,10,USFL161,2.84744,CSFY01,34,2985,2866
GCA_001212365.1,0,10,10,USFL180,2.87771,CSCZ01,32,3019,2899
GCA_001212425.1,4,12,16,USFL048,2.7685,CSCL01,31,2892,2778
GCA_001212445.1,1,11,12,USFL254,2.84931,CSCE01,31,2995,2870
GCA_001212545.1,15,12,27,BSAR177_2,2.78674,CSSF01,53,2850,2712
GCA_001212565.1,0,10,10,USFL176,2.91744,CSEE01,32,3082,2955
GCA_001212585.1,0,10,10,USFL258,2.92198,CSHE01,34,3092,2960
GCA_001212605.1,0,10,10,USFL262,2.87891,CSHG01,25,3019,2895
GCA_001212685.1,0,10,10,USFL350,2.85544,CSHL01,27,2999,2872
GCA_001212745.1,0,11,11,USFL057,2.88976,CSJX01,63,3037,2897
GCA_001212765.1,0,10,10,USFL183,2.92708,CSJI01,44,3099,2968
GCA_001212785.1,4,12,16,USFL155,2.78012,CSIM01,32,2904,2790
GCA_001223785.1,14,11,25,91/10795,2.80104,CUAS01,29,2895,2753
GCA_001223825.1,8,13,21,HU8,2.8527,CTZP01,91,2979,2841
GCA_001224305.1,9,15,24,IU17,2.87069,CTXB01,131,3023,2865
GCA_001224365.1,14,11,25,HO 7286 0467 05,2.73319,CUBD01,31,2802,2663
GCA_001224445.1,14,11,25,F827 28,2.80584,CTZW01,24,2905,2750
GCA_001224505.1,9,13,22,DEU15,2.86903,CTYT01,78,3012,2874
GCA_001224565.1,8,15,23,MU4,2.90981,CTYE01,160,3091,2906
GCA_001224705.1,8,12,20,IU13,2.9074,CTWO01,88,3068,2917
GCA_001224725.1,8,12,20,NA32,2.88816,CTWR01,80,3044,2909
GCA_001224765.1,14,11,25,RH 0600 0064 09,2.80981,CUBW01,26,2940,2757
GCA_001224785.1,9,14,23,HU15,2.92702,CTWK01,157,3094,2922
GCA_001224885.1,8,15,23,M418,3.00635,CTXS01,139,3197,3055
GCA_001225125.1,7,13,20,MU1,2.89949,CTZC01,78,3073,2906
GCA_001225305.1,8,16,24,IU18,2.85444,CTWT01,144,2994,2832
GCA_001225765.1,15,12,27,93/3696,2.79289,CUAO01,24,2864,2718
GCA_001226265.1,8,13,21,P32,2.94355,CTXV01,82,3091,2959
GCA_001226525.1,7,14,21,MAL11,3.00378,CTXM01,153,3193,3023
GCA_001226625.1,9,15,24,DEU3,2.86354,CTYL01,81,3001,2866
GCA_001226645.1,8,13,21,HU23,2.85297,CTWH01,90,2984,2828
GCA_001226685.1,15,12,27,F869 96,2.74391,CUAM01,26,2812,2669
GCA_001226725.1,14,11,25,91/10759,2.80176,CUBK01,26,2895,2755
GCA_001226905.1,7,13,20,LIT68,2.88228,CTYC01,84,3061,2931
GCA_001226965.1,14,11,25,98.4823.X,2.79674,CUCE01,37,2890,2756
GCA_001227005.1,9,13,22,DEU20,2.87133,CTYY01,72,3012,2866
GCA_001227505.1,9,16,25,MU5,2.93339,CTYF01,133,3094,2927
GCA_001227545.1,6,12,18,D90,2.81952,CTXY01,54,2932,2810
GCA_001227565.1,9,13,22,HU16,2.89943,CTWJ01,100,3064,2901
GCA_001227825.1,5,18,23,FRICAR,2.90511,CTXG01,217,3076,2887
GCA_001227905.1,14,11,25,ARI31,2.80972,CTZL01,31,2907,2749
GCA_001227945.1,17,12,29,ARI7,2.79341,CTZY01,28,2878,2716
GCA_001228045.1,6,16,22,MAL1,3.03315,CTXL01,204,3241,3058
GCA_001228065.1,14,11,25,ARI12,2.80089,CUBX01,32,2923,2741
GCA_001228265.1,8,12,20,IU2,2.87418,CTWG01,76,3032,2887
GCA_001228365.1,9,14,23,DEU16,2.8971,CTYV01,77,3042,2889
GCA_001228645.1,8,12,20,HU13,2.85858,CTWP01,113,2983,2850
GCA_001228785.1,9,13,22,DEU11,2.86552,CTYI01,69,3009,2875
GCA_001228965.1,8,12,20,HU4,2.85954,CTZI01,62,3018,2848
GCA_001229045.1,6,13,19,RA3,2.8819,CTXW01,126,3036,2870
GCA_001229425.1,8,14,22,DEU5,2.86886,CTYO01,71,3028,2875
GCA_001229625.1,7,13,20,H24,2.92673,CTWS01,123,3101,2961
GCA_001229725.1,14,11,25,W449 36,2.78274,CUAF01,34,2871,2733
GCA_001229745.1,8,12,20,IU11,2.8743,CTWM01,73,3021,2870
GCA_001229805.1,15,11,26,C720 MRSA,2.83364,CUBL01,32,2945,2786
GCA_001230185.1,14,11,25,T277 06,2.77831,CUAC01,32,2867,2730
GCA_001230225.1,16,13,29,H914 91,2.88473,CUAK01,33,3018,2827
GCA_001230265.1,8,12,20,HU26,2.81054,CTWB01,92,2927,2788
GCA_001230325.1,7,16,23,RA7,2.90682,CTXC01,185,3079,2920
GCA_001230385.1,14,11,25,ARI29,2.8777,CUBZ01,34,2998,2841
GCA_001230505.1,9,13,22,DEU12,2.87056,CTYN01,88,3023,2869
GCA_001230765.1,15,11,26,M810 08,2.82286,CUAG01,36,2928,2775
GCA_001230925.1,8,15,23,IU15,2.8645,CTXD01,152,3010,2842
GCA_001230965.1,8,12,20,IU9,2.87048,CTWQ01,88,3032,2866
GCA_001231065.1,14,11,25,ARI26,2.83578,CUBY01,32,2968,2783
GCA_001231325.1,6,15,21,M996,2.94767,CTXU01,137,3108,2944
GCA_001231925.1,8,13,21,HU11,2.86053,CTZF01,63,2993,2850
GCA_001232005.1,8,12,20,IU10,2.82782,CTXF01,78,2954,2807
GCA_001232045.1,9,14,23,DEU17,2.86938,CTYX01,77,3016,2868
GCA_001232105.1,14,11,25,91/11785,2.80327,CUAT01,36,2899,2747
GCA_001232505.1,6,13,19,M592,3.0416,CTXT01,126,3245,3064
GCA_001232765.1,8,13,21,H482,2.90933,CTXK01,151,3098,2934
GCA_001233825.1,15,12,27,H182 MRSA,2.82783,CUBN01,28,2942,2781
GCA_001233925.1,5,15,20,ES26,2.91525,CTXI01,151,3077,2933
GCA_001234025.1,14,11,25,91/10977,2.79499,CUAR01,28,2886,2754
GCA_001234245.1,9,13,22,DEU8,2.8687,CTYR01,77,3004,2858
GCA_001234525.1,9,15,24,IU20,2.86473,CTXE01,158,3018,2848
GCA_001234625.1,8,12,20,HU6,2.88058,CTZO01,176,3044,2893
GCA_001234725.1,16,12,28,NL 0113 99-5,2.73098,CUBR01,26,2824,2652
GCA_001234765.1,7,15,22,M116,3.01261,CTXQ01,141,3203,3044
GCA_001234925.1,16,11,27,07-03354-2,2.71986,CTSA01,48,2779,2649
GCA_001235205.1,8,14,22,Na21,3.00376,CTXN01,147,3180,3029
GCA_001236065.1,7,14,21,MAL215,2.93791,CTXA01,73,3087,2969
GCA_001236505.1,9,14,23,DEU10,2.87525,CTYJ01,74,3010,2858
GCA_001236745.1,14,11,25,930.02,2.79652,CUAI01,30,2911,2746
GCA_001236885.1,8,13,21,HU5,2.85546,CTZJ01,71,2980,2852
GCA_001237045.1,14,11,25,93/3697,2.79863,CUAZ01,28,2882,2753
GCA_001237305.1,8,12,20,MU20,2.85709,CTZG01,88,2984,2838
GCA_001237365.1,9,13,22,HU14,2.92476,CTWN01,127,3091,2927
GCA_001237505.1,14,11,25,91/10982,2.79869,CUBF01,28,2891,2752
GCA_001238225.1,14,11,25,91/11046,2.79769,CUBE01,27,2884,2753
GCA_001238685.1,14,11,25,91/10312,2.80276,CUAP01,27,2890,2754
GCA_001238725.1,14,12,26,RH 0600 0125 09,2.75447,CUCD01,37,2855,2687
GCA_001238845.1,14,11,25,90/9576,2.79253,CUAV01,36,2885,2751
GCA_001238925.1,8,14,22,HU21,2.85168,CTWC01,115,2999,2832
GCA_001239085.1,6,10,16,H216,3.0004,CTXZ01,110,3173,3019
GCA_001239385.1,16,13,29,723.07,2.80203,CTZR01,32,2904,2760
GCA_001239585.1,5,13,18,M705,2.93164,CTWU01,113,3083,2910
GCA_001262255.1,0,10,10,USFL194,2.92465,CSJG01,32,3096,2963
GCA_001262375.1,0,10,10,USFL302,2.91751,CSGF01,34,3086,2963
GCA_001281605.1,26,15,41,S54F9,2.7756,LIPH01,51,2895,2723
GCA_001288945.1,0,11,11,2588STDY5514607,2.92093,CYJN01,22,3117,2968
GCA_001297285.1,12,12,24,BU_W7A_t11,2.78445,LFNL01,33,2895,2778
GCA_001297295.1,11,11,22,BU_G0201_t8,2.85469,LFMG01,34,3029,2868
GCA_001297305.1,11,11,22,BU_G0202_t2,2.85538,LFMH01,43,3025,2866
GCA_001297365.1,10,16,26,BU_W6_t1,2.81755,LFNO01,32,2961,2808
GCA_001297395.1,12,11,23,BU_W13_t1,2.83975,LFNH01,38,3000,2851
GCA_001297415.1,11,11,22,BU_G0701_t5,2.85508,LFNI01,33,3030,2869
GCA_001297445.1,12,14,26,BU_G1201_t8,2.75985,LFNQ01,40,2843,2697
GCA_001297455.1,10,13,23,BU_N3_t2,2.68839,LFNN01,21,2779,2632
GCA_001297465.1,21,17,38,BU_G0301_t8,2.76806,LFOG01,37,2862,2691
GCA_001297475.1,12,14,26,BU_G2601A_t9,2.75073,LFNR01,39,2857,2684
GCA_001297525.1,9,13,22,BU_W22_t4,2.74556,LFNK01,32,2838,2714
GCA_001297545.1,9,13,22,BU_N17Y_t2,2.76699,LFNM01,31,2908,2761
GCA_001297605.1,24,15,39,BU_W12_t13,2.82069,LFTT01,24,2943,2781
GCA_001297625.1,21,16,37,BU_G1101_t2,2.76012,LFTU01,33,2854,2686
GCA_001297635.1,22,17,39,BU_N17W_t2,2.71138,LFTV01,34,2776,2611
GCA_001297665.1,21,19,40,BU_G0706B_t8,2.75844,LFTW01,39,2841,2678
GCA_001297685.1,21,17,38,BU_G1001_t8,2.76714,LGAE01,45,2863,2692
GCA_001306505.1,11,15,26,HOU1445-VS,2.80114,LJOC01,134,2911,2773
GCA_001306525.1,9,13,22,HOU1444-VR,2.8606,LJOB01,152,2974,2835
GCA_001349375.1,14,11,25,BSAR180,2.83232,CVKB01,45,2922,2781
GCA_001349395.1,14,11,25,BSAR202,2.79898,CGHI01,39,2886,2744
GCA_001349415.1,14,11,25,BSAR182,2.83046,CGFO01,52,2921,2781
GCA_001349435.1,15,12,27,BSAR190_2,2.78859,CFZU01,51,2852,2711
GCA_001349455.1,15,11,26,BSAR213,2.7881,CFXN01,44,2881,2729
GCA_001349475.1,15,11,26,BSAR188_2,2.78233,CFYH01,38,2870,2721
GCA_001349495.1,14,11,25,BSAR171_2,2.75055,CGGA01,39,2822,2682
GCA_001349515.1,14,12,26,BSAR204_2,2.80227,CFWP01,34,2896,2744
GCA_001349535.1,14,11,25,BSAR173_2,2.79811,CFWX01,39,2886,2750
GCA_001349555.1,14,11,25,BSAR186_2,2.83784,CFZM01,46,2933,2790
GCA_001349575.1,14,11,25,BSAR187_2,2.79998,CFZJ01,40,2893,2749
GCA_001349595.1,16,12,28,BSAR174_2,2.79085,CIBD01,41,2859,2714
GCA_001349615.1,14,11,25,BSAR166_2,2.8355,CHFM01,58,2935,2784
GCA_001349635.1,15,13,28,BSAR199_2,2.78953,CGHX01,40,2880,2732
GCA_001349655.1,14,11,25,BSAR185_2,2.78285,CFZN01,52,2868,2726
GCA_001349675.1,14,11,25,BSAR167_2,2.82937,CFNQ01,44,2925,2786
GCA_001349695.1,15,11,26,BSAR200_2,2.80291,CFXF01,33,2914,2745
GCA_001349715.1,15,11,26,BSAR170_2,2.74413,CHLD01,43,2806,2678
GCA_001349735.1,14,12,26,BSAR195_2,2.82683,CVKE01,52,2924,2779
GCA_001349755.1,14,11,25,BSAR196_2,2.8329,CFWY01,43,2928,2788
GCA_001349775.1,14,11,25,BSAR707,2.86108,CFYZ01,57,2997,2837
GCA_001349795.1,15,12,27,BSAR719,2.80532,CFYB01,62,2909,2747
GCA_001349815.1,15,11,26,BSAR860,2.787,CGHQ01,44,2881,2747
GCA_001349835.1,14,12,26,BSAR745,2.84119,CFWU01,68,2958,2816
GCA_001349855.1,15,13,28,BSAR864,2.81613,CGFG01,60,2924,2771
GCA_001349895.1,14,12,26,BSAR705,2.77208,CFYK01,45,2861,2724
GCA_001349915.1,14,12,26,BSAR874,2.79942,CGHN01,59,2901,2748
GCA_001349935.1,14,11,25,BSAR708,2.7945,CIJV01,61,2879,2744
GCA_001349955.1,15,11,26,BSAR710,2.84364,CFZE01,53,2964,2818
GCA_001349975.1,15,13,28,BSAR740,2.76879,CHKW01,58,2855,2713
GCA_001349995.1,14,11,25,BSAR726,2.85148,CFZA01,58,2980,2823
GCA_001350015.1,16,12,28,BSAR1006,2.78333,CIBA01,32,2874,2705
GCA_001350915.1,5,10,15,UK13136,2.86117,CVHZ01,17,3042,2888
GCA_001350935.1,5,10,15,UK13136,2.86136,CVHJ01,23,3005,2884
GCA_001350955.1,5,10,15,UKST63/485,2.8763,CVHI01,22,3040,2912
GCA_001350975.1,5,10,15,UKST63/485,2.87289,CVGZ01,26,3046,2913
GCA_001350995.1,5,10,15,UK13136,2.86021,CVHA01,15,3040,2886
GCA_001351015.1,3,10,13,E2125,2.952,CFNL01,22,3121,2989
GCA_001351035.1,3,10,13,E2125,2.95245,CIEO01,25,3153,2990
GCA_001351055.1,3,10,13,E2125,2.95946,CFVG01,30,3154,3001
GCA_001351075.1,5,10,15,UKST63/485,2.87896,CVHN01,28,3047,2913
GCA_001351095.1,3,10,13,E4278,2.91187,CVJR01,26,3082,2928
GCA_001351115.1,5,10,15,UK13136,2.85523,CVHU01,31,3010,2886
GCA_001351135.1,5,10,15,UKST63/485,2.87604,CVHE01,26,3046,2916
GCA_001351155.1,5,10,15,UK13136,2.86472,CVGY01,23,3007,2885
GCA_001351175.1,5,10,15,UK13136,2.8664,CVHO01,14,3048,2892
GCA_001351195.1,3,10,13,E2125,2.95655,CFVH01,26,3150,2995
GCA_001351215.1,5,10,15,UKST63/485,2.87324,CVHV01,23,3046,2913
GCA_001351235.1,5,10,15,UKST63/485,2.87261,CVHG01,19,3069,2913
GCA_001351255.1,5,10,15,UK13136,2.86078,CVHF01,22,3008,2887
GCA_001351275.1,5,10,15,UKST63/485,2.87393,CVHL01,25,3045,2911
GCA_001351295.1,5,10,15,UKST63/485,2.87333,CVHH01,23,3039,2911
GCA_001351315.1,5,10,15,UKST63/485,2.87302,CVHT01,22,3038,2913
GCA_001351335.1,5,10,15,UK13136,2.85763,CVHK01,22,3035,2886
GCA_001351355.1,5,10,15,UKST63/485,2.88019,CVGX01,22,3051,2922
GCA_001351375.1,5,10,15,UK13136,2.86006,CVGV01,17,3011,2886
GCA_001351395.1,5,10,15,UK13136,2.86263,CVIA01,19,3039,2888
GCA_001351415.1,5,10,15,UK13136,2.85893,CVHC01,16,3035,2881
GCA_001351435.1,5,10,15,UKST63/485,2.88433,CVHX01,29,3050,2924
GCA_001351455.1,5,10,15,UKST63/485,2.88015,CVHY01,24,3046,2916
GCA_001351475.1,3,10,13,E2125,2.95167,CHCT01,26,3149,2988
GCA_001351495.1,3,10,13,E4278,2.9079,CFIK01,17,3093,2930
GCA_001351515.1,5,10,15,UK13136,2.85933,CVGW01,14,3035,2885
GCA_001351535.1,5,10,15,UK13136,2.85974,CVGU01,16,3033,2883
GCA_001351555.1,3,10,13,E2125,2.95057,CHJE01,20,3147,2994
GCA_001351575.1,5,10,15,UKST63/485,2.87286,CVHM01,24,3039,2907
GCA_001351595.1,5,10,15,UKST63/485,2.87482,CVHW01,20,3044,2913
GCA_001351615.1,3,10,13,E4278,2.90648,CHCQ01,15,3086,2926
GCA_001351635.1,0,10,10,USFL337,2.91934,CGED01,43,3086,2953
GCA_001351655.1,0,11,11,USFL060,2.8673,CHFF01,38,3028,2883
GCA_001351675.1,5,12,17,USFL091,2.77789,CHEO01,39,2885,2759
GCA_001351695.1,1,10,11,USFL336,2.91831,CFPB01,33,3087,2963
GCA_001351715.1,0,10,10,USFL202,2.86532,CGEE01,34,3009,2879
GCA_001351735.1,0,10,10,USFL228,2.87704,CIGH01,38,3016,2895
GCA_001351755.1,4,12,16,USFL261,2.82216,CHEH01,26,2968,2847
GCA_001351775.1,0,10,10,USFL014,2.87668,CFJM01,46,3023,2892
GCA_001351795.1,0,10,10,USFL027,2.85051,CFPG01,39,2991,2874
GCA_001351815.1,1,11,12,USFL011,2.84973,CFPF01,51,2977,2844
GCA_001351835.1,5,12,17,USFL287,2.75237,CFJP01,28,2866,2755
GCA_001351855.1,0,10,10,USFL192,2.87831,CFOY01,36,3024,2900
GCA_001351875.1,0,10,10,USFL275,2.87144,CFPP01,34,3015,2885
GCA_001351895.1,0,10,10,USFL219,2.88071,CHEF01,29,3026,2893
GCA_001351915.1,1,10,11,USFL312,2.85414,CFPT01,34,2997,2879
GCA_001351935.1,0,10,10,USFL288,2.93304,CFQA01,47,3112,2976
GCA_001351955.1,1,11,12,USFL218,2.85024,CFOX01,31,2958,2831
GCA_001351975.1,0,10,10,USFL229,2.88168,CGGS01,27,3025,2900
GCA_001351995.1,0,10,10,USFL203,2.86824,CFOJ01,54,3008,2886
GCA_001352015.1,4,13,17,USFL013,2.85664,CFPA01,71,3017,2866
GCA_001352035.1,0,10,10,USFL352,2.89835,CIFW01,25,3058,2935
GCA_001352055.1,0,10,10,USFL026,2.88122,CFOR01,50,3052,2896
GCA_001352075.1,0,11,11,USFL274,2.8719,CGGZ01,30,3016,2891
GCA_001352095.1,0,10,10,USFL222,2.88223,CIGB01,22,3042,2919
GCA_001352115.1,0,10,10,USFL054,2.88141,CHEY01,59,3032,2901
GCA_001352135.1,0,10,10,USFL273,2.87969,CHEP01,30,3021,2892
GCA_001352155.1,2,12,14,USFL221,2.87589,CFPH01,38,3048,2917
GCA_001352175.1,0,10,10,USFL055,2.91184,CIAB01,54,3064,2931
GCA_001352195.1,1,11,12,USFL340,2.83745,CGDT01,29,2956,2836
GCA_001352235.1,0,10,10,USFL087,2.922,CGDV01,49,3087,2958
GCA_001352255.1,0,10,10,USFL227,2.87427,CHEI01,33,3016,2893
GCA_001352275.1,0,10,10,USFL220,2.91226,CIAP01,40,3057,2927
GCA_001352295.1,0,10,10,USFL032,2.87674,CGGN01,38,3021,2895
